seller_id;quantity;date
177;8;2021-06-27
381;19;2021-06-19
397;20;2021-06-09
91;28;2021-06-23
157;35;2021-06-15
394;15;2021-06-12
220;29;2021-06-10
218;41;2021-06-24
66;8;2021-06-18
354;31;2021-06-12
306;16;2021-06-04
238;37;2021-06-15
120;13;2021-06-07
424;16;2021-06-07
113;20;2021-06-28
152;17;2021-06-20
460;19;2021-06-04
398;21;2021-06-25
332;15;2021-06-06
111;25;2021-06-16
468;8;2021-06-08
31;20;2021-06-25
319;15;2021-06-09
228;9;2021-06-04
275;10;2021-06-04
225;11;2021-06-28
8;104;2021-06-23
147;13;2021-06-04
111;6;2021-06-04
75;74;2021-06-14
492;17;2021-06-21
208;27;2021-06-24
209;45;2021-06-24
113;31;2021-06-12
42;11;2021-06-01
85;9;2021-06-28
298;13;2021-06-21
16;8;2021-06-02
282;7;2021-06-04
312;48;2021-06-24
231;5;2021-06-20
331;10;2021-06-12
348;14;2021-06-21
283;14;2021-06-25
443;16;2021-06-04
459;13;2021-06-21
258;45;2021-06-24
38;11;2021-06-26
306;16;2021-06-07
478;7;2021-06-01
79;33;2021-06-17
256;72;2021-06-14
27;30;2021-06-03
237;23;2021-06-28
88;20;2021-06-04
470;25;2021-06-02
73;23;2021-06-25
342;16;2021-06-08
72;16;2021-06-01
280;18;2021-06-21
225;9;2021-06-09
0;21;2021-06-20
452;9;2021-06-08
26;14;2021-06-22
313;10;2021-06-11
195;22;2021-06-13
37;24;2021-06-08
131;11;2021-06-07
61;10;2021-06-15
347;22;2021-06-12
124;18;2021-06-22
233;16;2021-06-26
394;19;2021-06-22
260;23;2021-06-11
418;25;2021-06-18
239;21;2021-06-09
25;9;2021-06-27
39;40;2021-06-27
397;12;2021-06-25
98;2;2021-06-17
90;19;2021-06-17
233;16;2021-06-13
235;13;2021-06-20
184;26;2021-06-20
343;54;2021-06-14
177;19;2021-06-03
222;18;2021-06-18
407;18;2021-06-20
268;27;2021-06-15
190;24;2021-06-12
296;12;2021-06-11
475;18;2021-06-08
63;19;2021-06-06
137;55;2021-06-15
440;15;2021-06-10
433;11;2021-06-16
438;30;2021-06-14
368;22;2021-06-12
96;13;2021-06-21
325;13;2021-06-01
97;24;2021-06-16
360;7;2021-06-01
85;15;2021-06-08
471;32;2021-06-25
106;14;2021-06-11
52;61;2021-06-14
62;19;2021-06-09
106;18;2021-06-10
365;16;2021-06-11
24;19;2021-06-06
154;8;2021-06-27
223;9;2021-06-18
173;7;2021-06-06
440;13;2021-06-01
184;26;2021-06-16
398;13;2021-06-16
344;7;2021-06-04
195;11;2021-06-15
373;18;2021-06-27
71;12;2021-06-13
392;8;2021-06-04
480;8;2021-06-13
203;19;2021-06-25
406;25;2021-06-14
134;49;2021-06-23
385;21;2021-06-15
480;16;2021-06-27
45;18;2021-06-26
157;5;2021-06-09
346;24;2021-06-21
330;39;2021-06-24
433;8;2021-06-19
72;8;2021-06-19
386;22;2021-06-19
54;17;2021-06-21
40;13;2021-06-09
112;9;2021-06-18
167;7;2021-06-07
26;20;2021-06-25
18;15;2021-06-26
334;27;2021-06-01
305;12;2021-06-27
358;32;2021-06-24
2;29;2021-06-20
178;10;2021-06-28
307;16;2021-06-22
391;18;2021-06-07
233;53;2021-06-14
396;18;2021-06-03
163;10;2021-06-08
317;10;2021-06-11
201;12;2021-06-08
46;20;2021-06-26
204;11;2021-06-02
25;14;2021-06-07
196;19;2021-06-25
148;41;2021-06-12
31;20;2021-06-12
171;68;2021-06-14
416;16;2021-06-25
203;24;2021-06-08
399;18;2021-06-01
244;14;2021-06-21
221;24;2021-06-22
104;10;2021-06-16
318;32;2021-06-15
239;10;2021-06-07
203;14;2021-06-05
98;17;2021-06-24
199;26;2021-06-12
241;11;2021-06-27
66;40;2021-06-12
276;21;2021-06-06
372;33;2021-06-24
134;20;2021-06-07
18;133;2021-06-24
74;52;2021-06-23
293;14;2021-06-05
237;21;2021-06-06
486;15;2021-06-16
65;18;2021-06-17
160;19;2021-06-19
156;6;2021-06-02
204;21;2021-06-01
450;38;2021-06-05
65;8;2021-06-28
264;47;2021-06-13
246;12;2021-06-05
320;15;2021-06-08
268;19;2021-06-22
152;13;2021-06-27
373;14;2021-06-10
412;17;2021-06-26
199;7;2021-06-03
484;31;2021-06-14
59;26;2021-06-14
88;26;2021-06-01
224;56;2021-06-24
257;13;2021-06-10
130;22;2021-06-18
12;13;2021-06-28
473;20;2021-06-02
445;15;2021-06-21
92;59;2021-06-14
353;30;2021-06-05
126;4;2021-06-01
104;29;2021-06-28
373;18;2021-06-06
253;9;2021-06-21
117;31;2021-06-24
6;18;2021-06-27
449;11;2021-06-17
454;17;2021-06-02
282;23;2021-06-21
5;9;2021-06-26
117;26;2021-06-21
304;14;2021-06-11
26;30;2021-06-19
16;10;2021-06-01
18;19;2021-06-17
385;20;2021-06-12
336;11;2021-06-21
424;23;2021-06-25
64;27;2021-06-15
172;9;2021-06-09
127;73;2021-06-14
109;12;2021-06-20
87;16;2021-06-03
218;19;2021-06-10
439;9;2021-06-21
185;25;2021-06-21
35;137;2021-06-13
298;27;2021-06-06
251;10;2021-06-15
299;14;2021-06-27
351;14;2021-06-21
226;13;2021-06-11
117;26;2021-06-08
478;20;2021-06-12
329;15;2021-06-20
305;11;2021-06-04
31;18;2021-06-03
451;7;2021-06-25
224;18;2021-06-06
68;34;2021-06-12
209;18;2021-06-15
65;13;2021-06-15
9;25;2021-06-01
155;21;2021-06-14
108;16;2021-06-01
247;19;2021-06-12
274;22;2021-06-13
248;24;2021-06-02
63;37;2021-06-22
268;10;2021-06-05
156;34;2021-06-08
347;4;2021-06-17
457;12;2021-06-26
212;25;2021-06-15
134;10;2021-06-20
414;8;2021-06-11
207;51;2021-06-23
473;10;2021-06-22
470;22;2021-06-17
177;14;2021-06-06
82;13;2021-06-02
323;12;2021-06-22
425;12;2021-06-26
442;17;2021-06-21
160;76;2021-06-14
354;18;2021-06-17
132;20;2021-06-21
287;14;2021-06-05
367;14;2021-06-06
64;25;2021-06-18
4;24;2021-06-27
380;10;2021-06-22
237;28;2021-06-15
493;14;2021-06-28
420;21;2021-06-02
399;34;2021-06-23
29;11;2021-06-28
171;28;2021-06-22
104;48;2021-06-14
242;11;2021-06-11
488;8;2021-06-25
53;129;2021-06-24
108;10;2021-06-11
60;11;2021-06-19
397;19;2021-06-12
107;19;2021-06-25
255;15;2021-06-11
209;10;2021-06-21
407;10;2021-06-09
71;15;2021-06-22
323;45;2021-06-13
418;17;2021-06-14
239;55;2021-06-24
343;12;2021-06-21
36;27;2021-06-05
470;33;2021-06-06
142;10;2021-06-21
74;21;2021-06-26
52;8;2021-06-25
21;14;2021-06-17
274;8;2021-06-11
350;19;2021-06-18
192;19;2021-06-09
127;12;2021-06-27
135;15;2021-06-01
73;21;2021-06-05
381;6;2021-06-22
4;20;2021-06-07
453;23;2021-06-25
416;27;2021-06-14
212;21;2021-06-26
463;6;2021-06-14
175;7;2021-06-11
213;22;2021-06-22
470;16;2021-06-09
134;35;2021-06-12
88;15;2021-06-23
140;25;2021-06-03
244;33;2021-06-23
109;9;2021-06-03
160;16;2021-06-01
114;90;2021-06-24
317;15;2021-06-04
240;21;2021-06-10
226;3;2021-06-05
189;25;2021-06-20
318;18;2021-06-05
296;9;2021-06-02
158;87;2021-06-24
469;16;2021-06-27
397;8;2021-06-17
237;16;2021-06-12
480;18;2021-06-11
40;126;2021-06-24
152;13;2021-06-26
142;25;2021-06-06
474;13;2021-06-15
129;14;2021-06-27
298;50;2021-06-14
436;16;2021-06-16
472;16;2021-06-07
124;6;2021-06-20
235;15;2021-06-04
79;15;2021-06-26
35;20;2021-06-25
426;8;2021-06-09
238;10;2021-06-02
286;40;2021-06-24
291;21;2021-06-11
247;69;2021-06-14
49;18;2021-06-11
372;21;2021-06-01
123;19;2021-06-05
404;5;2021-06-12
438;25;2021-06-10
447;21;2021-06-21
41;15;2021-06-10
178;22;2021-06-23
302;7;2021-06-02
389;28;2021-06-25
324;31;2021-06-27
159;19;2021-06-27
395;15;2021-06-13
262;14;2021-06-18
253;23;2021-06-20
334;26;2021-06-02
277;22;2021-06-13
218;23;2021-06-08
344;18;2021-06-23
203;56;2021-06-13
345;13;2021-06-20
475;13;2021-06-17
38;9;2021-06-17
16;21;2021-06-08
296;53;2021-06-14
492;32;2021-06-24
185;8;2021-06-15
140;12;2021-06-01
477;29;2021-06-21
461;8;2021-06-02
454;16;2021-06-05
305;12;2021-06-28
449;23;2021-06-08
461;7;2021-06-10
322;19;2021-06-13
13;85;2021-06-24
178;18;2021-06-25
420;33;2021-06-15
27;5;2021-06-02
204;16;2021-06-11
486;13;2021-06-08
486;27;2021-06-25
232;13;2021-06-03
241;12;2021-06-02
212;6;2021-06-19
410;29;2021-06-03
165;16;2021-06-06
243;8;2021-06-25
120;20;2021-06-15
98;21;2021-06-05
238;19;2021-06-28
483;4;2021-06-17
136;23;2021-06-14
387;33;2021-06-14
426;19;2021-06-12
317;18;2021-06-03
303;29;2021-06-17
384;18;2021-06-25
240;14;2021-06-26
345;22;2021-06-21
462;11;2021-06-22
335;25;2021-06-17
92;14;2021-06-21
222;10;2021-06-22
262;5;2021-06-26
300;9;2021-06-08
253;22;2021-06-16
2;34;2021-06-27
214;25;2021-06-23
325;10;2021-06-27
19;10;2021-06-21
466;15;2021-06-17
115;10;2021-06-17
202;6;2021-06-21
218;15;2021-06-16
283;14;2021-06-03
334;13;2021-06-18
122;12;2021-06-18
91;20;2021-06-04
199;65;2021-06-14
211;13;2021-06-20
136;22;2021-06-28
17;18;2021-06-26
137;11;2021-06-21
441;9;2021-06-28
196;7;2021-06-17
379;19;2021-06-01
25;8;2021-06-28
148;18;2021-06-05
369;15;2021-06-12
63;11;2021-06-01
83;9;2021-06-06
331;11;2021-06-08
310;9;2021-06-12
235;12;2021-06-02
87;12;2021-06-17
91;7;2021-06-11
193;46;2021-06-24
273;27;2021-06-19
339;17;2021-06-12
396;10;2021-06-20
167;7;2021-06-05
128;13;2021-06-01
6;16;2021-06-20
441;10;2021-06-05
406;8;2021-06-02
202;20;2021-06-03
288;9;2021-06-15
352;31;2021-06-01
283;16;2021-06-08
441;20;2021-06-12
41;18;2021-06-27
491;14;2021-06-23
65;15;2021-06-20
329;56;2021-06-24
161;14;2021-06-09
201;12;2021-06-16
63;16;2021-06-17
242;48;2021-06-15
115;40;2021-06-16
241;25;2021-06-01
98;10;2021-06-19
321;37;2021-06-24
407;20;2021-06-07
324;10;2021-06-26
122;10;2021-06-26
173;6;2021-06-15
343;13;2021-06-08
435;26;2021-06-14
269;15;2021-06-12
487;18;2021-06-21
480;23;2021-06-09
51;11;2021-06-09
465;7;2021-06-10
49;19;2021-06-09
471;18;2021-06-04
442;27;2021-06-19
55;19;2021-06-18
259;55;2021-06-14
329;34;2021-06-23
346;31;2021-06-24
58;19;2021-06-05
335;19;2021-06-23
172;8;2021-06-25
146;18;2021-06-11
296;23;2021-06-12
450;15;2021-06-19
128;13;2021-06-21
103;10;2021-06-22
101;13;2021-06-19
71;8;2021-06-19
419;6;2021-06-02
177;13;2021-06-18
340;10;2021-06-26
462;26;2021-06-14
201;6;2021-06-20
144;27;2021-06-22
454;16;2021-06-10
274;30;2021-06-12
171;5;2021-06-28
64;11;2021-06-12
335;13;2021-06-28
381;14;2021-06-17
69;27;2021-06-23
108;12;2021-06-25
422;21;2021-06-18
346;16;2021-06-25
272;13;2021-06-03
477;24;2021-06-24
288;13;2021-06-10
470;26;2021-06-19
425;11;2021-06-18
335;10;2021-06-25
332;9;2021-06-10
451;35;2021-06-14
46;11;2021-06-16
337;13;2021-06-28
48;110;2021-06-24
32;20;2021-06-19
296;17;2021-06-22
423;26;2021-06-03
345;14;2021-06-17
414;9;2021-06-09
489;8;2021-06-01
232;13;2021-06-11
326;23;2021-06-03
20;12;2021-06-17
393;13;2021-06-15
384;9;2021-06-10
367;4;2021-06-01
428;20;2021-06-19
367;12;2021-06-08
26;13;2021-06-09
106;13;2021-06-01
96;28;2021-06-16
130;43;2021-06-13
111;84;2021-06-13
31;23;2021-06-26
291;50;2021-06-13
396;19;2021-06-18
200;16;2021-06-15
129;75;2021-06-24
49;17;2021-06-10
364;4;2021-06-05
59;22;2021-06-25
35;8;2021-06-16
130;4;2021-06-03
168;44;2021-06-14
240;11;2021-06-18
5;238;2021-06-13
128;16;2021-06-06
227;23;2021-06-23
416;26;2021-06-12
326;10;2021-06-25
37;15;2021-06-04
81;15;2021-06-19
436;14;2021-06-26
45;19;2021-06-28
297;18;2021-06-22
57;12;2021-06-21
128;11;2021-06-03
278;49;2021-06-14
370;49;2021-06-24
138;12;2021-06-25
148;19;2021-06-13
17;13;2021-06-17
158;5;2021-06-01
239;17;2021-06-18
221;11;2021-06-21
330;23;2021-06-28
62;12;2021-06-21
47;70;2021-06-23
368;10;2021-06-17
403;32;2021-06-24
0;17;2021-06-02
463;18;2021-06-22
497;16;2021-06-28
286;12;2021-06-26
99;7;2021-06-01
122;34;2021-06-13
73;41;2021-06-23
190;13;2021-06-20
6;26;2021-06-19
192;17;2021-06-02
202;22;2021-06-07
77;18;2021-06-08
100;19;2021-06-11
181;15;2021-06-17
109;12;2021-06-24
162;22;2021-06-07
366;10;2021-06-10
292;14;2021-06-13
220;13;2021-06-03
429;10;2021-06-27
238;18;2021-06-25
111;20;2021-06-21
294;16;2021-06-10
430;9;2021-06-27
123;15;2021-06-17
185;5;2021-06-02
342;11;2021-06-25
137;70;2021-06-14
112;16;2021-06-16
399;20;2021-06-11
461;14;2021-06-15
241;26;2021-06-18
222;2;2021-06-03
183;59;2021-06-24
201;5;2021-06-03
132;83;2021-06-24
204;25;2021-06-20
212;10;2021-06-07
407;15;2021-06-24
284;17;2021-06-15
118;9;2021-06-04
237;16;2021-06-27
456;14;2021-06-21
271;11;2021-06-12
355;19;2021-06-25
9;28;2021-06-22
464;15;2021-06-25
207;11;2021-06-28
144;18;2021-06-25
410;9;2021-06-05
450;23;2021-06-13
332;15;2021-06-12
110;20;2021-06-16
306;12;2021-06-09
123;31;2021-06-23
285;25;2021-06-23
449;46;2021-06-14
279;17;2021-06-19
445;12;2021-06-25
480;18;2021-06-08
120;31;2021-06-09
275;10;2021-06-11
219;41;2021-06-24
345;22;2021-06-24
169;11;2021-06-17
27;134;2021-06-14
114;21;2021-06-03
89;12;2021-06-05
285;10;2021-06-07
371;12;2021-06-07
105;17;2021-06-08
464;14;2021-06-10
105;16;2021-06-22
148;26;2021-06-15
144;7;2021-06-02
84;13;2021-06-01
464;12;2021-06-16
189;11;2021-06-16
480;10;2021-06-12
197;8;2021-06-28
425;10;2021-06-22
31;15;2021-06-22
174;9;2021-06-04
490;10;2021-06-19
2;11;2021-06-28
353;9;2021-06-15
231;8;2021-06-22
157;28;2021-06-03
94;30;2021-06-03
329;3;2021-06-28
175;22;2021-06-15
461;18;2021-06-24
312;10;2021-06-19
107;19;2021-06-15
387;37;2021-06-24
40;15;2021-06-12
305;19;2021-06-01
271;7;2021-06-01
20;11;2021-06-21
234;21;2021-06-17
219;19;2021-06-07
391;12;2021-06-02
331;23;2021-06-11
188;10;2021-06-04
22;17;2021-06-12
35;26;2021-06-10
75;9;2021-06-04
50;19;2021-06-28
12;9;2021-06-25
356;15;2021-06-16
485;11;2021-06-03
67;11;2021-06-22
306;10;2021-06-28
80;19;2021-06-27
437;22;2021-06-28
138;11;2021-06-28
369;27;2021-06-14
424;8;2021-06-20
42;18;2021-06-14
49;49;2021-06-23
430;13;2021-06-09
343;36;2021-06-24
248;17;2021-06-04
433;24;2021-06-13
330;22;2021-06-19
35;7;2021-06-28
324;16;2021-06-22
464;18;2021-06-15
494;25;2021-06-23
334;4;2021-06-11
61;13;2021-06-18
190;43;2021-06-14
335;12;2021-06-05
200;11;2021-06-25
434;20;2021-06-10
490;8;2021-06-23
282;12;2021-06-10
343;17;2021-06-22
158;4;2021-06-19
461;12;2021-06-28
370;10;2021-06-10
405;11;2021-06-05
146;23;2021-06-06
350;16;2021-06-12
225;13;2021-06-07
486;15;2021-06-19
340;7;2021-06-07
15;16;2021-06-19
158;49;2021-06-20
62;23;2021-06-16
252;22;2021-06-24
29;18;2021-06-04
395;13;2021-06-04
362;21;2021-06-26
123;28;2021-06-19
108;18;2021-06-21
249;8;2021-06-09
272;22;2021-06-11
486;10;2021-06-22
356;39;2021-06-13
359;8;2021-06-18
199;22;2021-06-15
189;17;2021-06-21
430;19;2021-06-19
186;22;2021-06-26
104;19;2021-06-22
360;10;2021-06-18
448;21;2021-06-03
241;23;2021-06-22
463;16;2021-06-11
54;5;2021-06-05
133;18;2021-06-15
357;53;2021-06-24
357;20;2021-06-10
54;13;2021-06-03
1;24;2021-06-26
178;45;2021-06-14
117;16;2021-06-06
317;35;2021-06-23
261;15;2021-06-28
200;14;2021-06-18
49;19;2021-06-18
242;8;2021-06-05
243;23;2021-06-03
324;15;2021-06-25
2;36;2021-06-06
177;14;2021-06-16
292;54;2021-06-24
425;7;2021-06-20
133;13;2021-06-09
485;14;2021-06-21
204;13;2021-06-25
23;14;2021-06-11
85;10;2021-06-10
202;25;2021-06-27
187;26;2021-06-24
427;12;2021-06-05
59;68;2021-06-24
319;40;2021-06-14
228;9;2021-06-10
399;11;2021-06-21
180;13;2021-06-06
256;19;2021-06-15
342;10;2021-06-01
180;16;2021-06-01
200;22;2021-06-08
353;12;2021-06-17
353;37;2021-06-13
6;121;2021-06-14
476;14;2021-06-23
105;22;2021-06-15
11;19;2021-06-12
277;15;2021-06-19
319;10;2021-06-21
74;21;2021-06-10
117;21;2021-06-20
14;34;2021-06-23
328;6;2021-06-05
279;17;2021-06-22
101;19;2021-06-11
127;24;2021-06-03
135;6;2021-06-25
341;8;2021-06-18
312;8;2021-06-03
346;11;2021-06-19
141;7;2021-06-28
408;13;2021-06-06
88;14;2021-06-26
234;15;2021-06-22
245;24;2021-06-18
249;5;2021-06-20
110;11;2021-06-13
480;19;2021-06-14
169;13;2021-06-18
89;19;2021-06-22
253;14;2021-06-01
473;18;2021-06-07
216;39;2021-06-19
106;26;2021-06-26
399;10;2021-06-02
109;16;2021-06-16
234;12;2021-06-03
473;21;2021-06-19
210;26;2021-06-25
303;40;2021-06-24
425;41;2021-06-14
258;20;2021-06-13
390;13;2021-06-06
436;12;2021-06-08
69;87;2021-06-24
356;17;2021-06-05
376;7;2021-06-12
185;2;2021-06-09
22;50;2021-06-25
132;39;2021-06-13
358;20;2021-06-05
151;9;2021-06-21
250;11;2021-06-15
412;34;2021-06-14
363;20;2021-06-22
48;16;2021-06-15
257;16;2021-06-06
60;35;2021-06-09
420;23;2021-06-26
436;30;2021-06-13
113;3;2021-06-19
362;17;2021-06-13
72;8;2021-06-12
388;12;2021-06-21
151;18;2021-06-08
393;9;2021-06-19
88;33;2021-06-09
199;32;2021-06-17
475;5;2021-06-06
252;12;2021-06-17
148;22;2021-06-17
400;31;2021-06-03
228;3;2021-06-01
419;12;2021-06-08
54;23;2021-06-27
75;6;2021-06-20
5;36;2021-06-21
389;27;2021-06-15
220;22;2021-06-02
164;16;2021-06-16
467;15;2021-06-14
401;18;2021-06-08
315;39;2021-06-23
490;15;2021-06-26
343;8;2021-06-16
66;18;2021-06-10
294;15;2021-06-26
296;7;2021-06-26
219;11;2021-06-18
183;12;2021-06-07
87;13;2021-06-06
20;24;2021-06-11
213;7;2021-06-05
121;11;2021-06-16
197;45;2021-06-23
235;17;2021-06-19
406;13;2021-06-10
137;55;2021-06-23
181;14;2021-06-20
253;27;2021-06-07
39;11;2021-06-18
96;11;2021-06-07
41;23;2021-06-01
128;6;2021-06-10
385;38;2021-06-14
198;12;2021-06-10
40;31;2021-06-15
14;59;2021-06-15
219;60;2021-06-13
246;22;2021-06-18
400;25;2021-06-23
84;25;2021-06-06
335;5;2021-06-03
272;12;2021-06-25
89;6;2021-06-26
328;16;2021-06-22
321;18;2021-06-06
417;18;2021-06-10
317;29;2021-06-18
12;34;2021-06-17
30;13;2021-06-01
275;13;2021-06-25
74;15;2021-06-04
292;27;2021-06-12
377;12;2021-06-05
205;19;2021-06-15
8;124;2021-06-14
417;7;2021-06-09
159;17;2021-06-22
3;112;2021-06-23
299;22;2021-06-04
137;10;2021-06-19
134;11;2021-06-03
237;18;2021-06-13
218;13;2021-06-05
367;42;2021-06-23
93;35;2021-06-14
417;5;2021-06-26
23;143;2021-06-24
198;12;2021-06-06
82;14;2021-06-05
160;19;2021-06-15
310;38;2021-06-24
331;47;2021-06-24
451;13;2021-06-21
167;34;2021-06-23
184;22;2021-06-08
377;11;2021-06-02
420;38;2021-06-23
113;10;2021-06-16
86;7;2021-06-12
269;20;2021-06-03
379;19;2021-06-07
23;12;2021-06-09
333;15;2021-06-27
278;30;2021-06-19
327;17;2021-06-25
109;23;2021-06-08
318;24;2021-06-18
4;15;2021-06-01
279;15;2021-06-09
113;12;2021-06-11
342;26;2021-06-14
240;5;2021-06-16
332;16;2021-06-09
483;10;2021-06-16
124;11;2021-06-25
437;4;2021-06-19
368;7;2021-06-06
68;21;2021-06-08
431;13;2021-06-01
181;17;2021-06-25
388;33;2021-06-22
131;12;2021-06-06
259;8;2021-06-12
46;42;2021-06-23
365;12;2021-06-07
178;13;2021-06-04
75;18;2021-06-12
250;39;2021-06-13
296;26;2021-06-16
153;8;2021-06-07
472;15;2021-06-09
475;18;2021-06-12
53;32;2021-06-04
161;8;2021-06-17
304;15;2021-06-15
29;11;2021-06-22
369;10;2021-06-03
9;23;2021-06-18
89;11;2021-06-01
114;84;2021-06-14
32;129;2021-06-13
441;48;2021-06-23
173;9;2021-06-17
334;5;2021-06-08
39;47;2021-06-23
124;18;2021-06-08
42;12;2021-06-04
473;18;2021-06-01
345;29;2021-06-23
353;16;2021-06-12
482;17;2021-06-18
427;23;2021-06-13
393;7;2021-06-09
202;6;2021-06-01
268;17;2021-06-10
361;14;2021-06-06
245;16;2021-06-06
202;3;2021-06-15
68;16;2021-06-01
281;15;2021-06-28
163;19;2021-06-27
359;52;2021-06-24
68;19;2021-06-28
351;20;2021-06-25
196;23;2021-06-15
2;127;2021-06-14
405;38;2021-06-14
274;59;2021-06-24
450;10;2021-06-28
200;28;2021-06-23
259;18;2021-06-17
49;20;2021-06-25
158;10;2021-06-17
88;20;2021-06-10
49;25;2021-06-17
77;67;2021-06-24
257;19;2021-06-11
118;16;2021-06-09
7;29;2021-06-17
298;20;2021-06-02
293;12;2021-06-13
187;6;2021-06-08
322;4;2021-06-06
380;18;2021-06-27
332;11;2021-06-16
155;7;2021-06-22
305;20;2021-06-02
378;12;2021-06-22
146;28;2021-06-28
458;22;2021-06-15
412;32;2021-06-23
115;36;2021-06-23
399;8;2021-06-10
415;24;2021-06-24
147;24;2021-06-18
325;19;2021-06-28
36;12;2021-06-17
104;10;2021-06-01
66;24;2021-06-21
124;16;2021-06-07
277;12;2021-06-17
267;13;2021-06-27
338;22;2021-06-16
101;42;2021-06-23
114;31;2021-06-13
488;26;2021-06-23
94;78;2021-06-24
301;6;2021-06-27
162;8;2021-06-03
188;10;2021-06-15
82;17;2021-06-12
139;11;2021-06-10
490;6;2021-06-27
235;15;2021-06-26
86;26;2021-06-13
208;19;2021-06-27
220;14;2021-06-26
209;16;2021-06-22
224;8;2021-06-20
222;23;2021-06-27
320;21;2021-06-20
160;23;2021-06-22
467;18;2021-06-15
266;19;2021-06-28
86;7;2021-06-18
0;26;2021-06-27
44;7;2021-06-03
100;14;2021-06-08
156;29;2021-06-24
88;13;2021-06-21
248;4;2021-06-11
393;24;2021-06-04
70;21;2021-06-02
159;30;2021-06-23
489;19;2021-06-02
239;4;2021-06-26
301;14;2021-06-08
131;20;2021-06-15
364;47;2021-06-24
297;13;2021-06-14
480;21;2021-06-15
391;11;2021-06-19
242;29;2021-06-04
442;28;2021-06-02
393;22;2021-06-18
228;19;2021-06-17
242;55;2021-06-13
455;8;2021-06-20
234;13;2021-06-26
347;24;2021-06-15
120;20;2021-06-21
98;84;2021-06-13
105;29;2021-06-28
464;14;2021-06-20
182;8;2021-06-19
81;21;2021-06-07
49;39;2021-06-16
83;35;2021-06-25
179;17;2021-06-22
312;11;2021-06-07
21;33;2021-06-01
311;24;2021-06-27
448;10;2021-06-05
440;25;2021-06-23
366;17;2021-06-21
481;16;2021-06-26
368;23;2021-06-20
41;12;2021-06-18
400;20;2021-06-25
317;30;2021-06-02
328;44;2021-06-24
20;7;2021-06-05
488;12;2021-06-02
442;10;2021-06-08
39;16;2021-06-05
94;24;2021-06-06
444;10;2021-06-04
53;6;2021-06-07
230;14;2021-06-17
327;20;2021-06-05
257;50;2021-06-24
165;16;2021-06-02
285;33;2021-06-14
147;24;2021-06-16
368;41;2021-06-13
258;13;2021-06-02
79;61;2021-06-23
267;16;2021-06-09
373;31;2021-06-24
79;40;2021-06-14
17;4;2021-06-27
172;18;2021-06-07
294;8;2021-06-19
450;36;2021-06-15
79;29;2021-06-12
243;18;2021-06-11
447;34;2021-06-23
188;9;2021-06-22
437;20;2021-06-02
424;11;2021-06-04
483;25;2021-06-12
243;18;2021-06-17
177;12;2021-06-09
257;43;2021-06-07
162;16;2021-06-08
18;10;2021-06-03
139;17;2021-06-27
128;22;2021-06-12
342;29;2021-06-07
206;14;2021-06-19
88;32;2021-06-08
1;18;2021-06-28
278;18;2021-06-06
152;33;2021-06-14
456;8;2021-06-11
118;21;2021-06-26
363;15;2021-06-08
93;17;2021-06-19
365;14;2021-06-01
272;8;2021-06-08
16;9;2021-06-12
469;23;2021-06-03
42;12;2021-06-20
129;59;2021-06-23
283;27;2021-06-12
240;3;2021-06-22
284;14;2021-06-10
130;15;2021-06-17
452;6;2021-06-03
246;30;2021-06-14
132;11;2021-06-20
94;41;2021-06-19
29;8;2021-06-11
388;25;2021-06-14
220;67;2021-06-24
173;22;2021-06-24
440;14;2021-06-06
240;22;2021-06-25
287;16;2021-06-15
212;20;2021-06-17
242;11;2021-06-22
415;24;2021-06-20
138;71;2021-06-13
281;32;2021-06-24
488;29;2021-06-14
15;24;2021-06-17
371;8;2021-06-18
344;31;2021-06-03
400;12;2021-06-12
3;32;2021-06-20
38;17;2021-06-20
447;8;2021-06-27
114;7;2021-06-17
47;23;2021-06-20
381;19;2021-06-20
288;28;2021-06-14
416;12;2021-06-15
173;17;2021-06-21
328;4;2021-06-25
72;26;2021-06-26
145;20;2021-06-18
199;41;2021-06-23
197;25;2021-06-12
383;29;2021-06-14
153;75;2021-06-13
4;21;2021-06-21
232;28;2021-06-07
372;5;2021-06-06
366;13;2021-06-11
240;12;2021-06-08
43;132;2021-06-13
282;18;2021-06-23
261;26;2021-06-18
237;14;2021-06-09
164;19;2021-06-17
186;32;2021-06-19
448;20;2021-06-13
352;34;2021-06-14
395;17;2021-06-07
168;35;2021-06-24
79;14;2021-06-19
431;27;2021-06-11
54;11;2021-06-22
368;10;2021-06-04
455;16;2021-06-25
419;18;2021-06-04
216;12;2021-06-03
22;41;2021-06-23
313;14;2021-06-21
250;15;2021-06-07
391;15;2021-06-28
269;10;2021-06-22
365;50;2021-06-24
192;23;2021-06-06
59;19;2021-06-04
135;65;2021-06-23
246;24;2021-06-08
41;12;2021-06-05
3;32;2021-06-19
350;9;2021-06-10
149;11;2021-06-19
400;26;2021-06-10
483;22;2021-06-03
364;14;2021-06-15
92;14;2021-06-05
57;102;2021-06-13
285;30;2021-06-15
351;35;2021-06-03
468;26;2021-06-14
6;9;2021-06-10
380;29;2021-06-23
18;26;2021-06-20
135;21;2021-06-20
53;16;2021-06-26
427;8;2021-06-03
49;20;2021-06-07
73;76;2021-06-14
435;11;2021-06-16
360;24;2021-06-19
102;8;2021-06-09
136;7;2021-06-27
262;61;2021-06-13
313;12;2021-06-13
490;12;2021-06-15
304;22;2021-06-18
