user_id,category_id,category_name,subcategory_id,subcategory_name,param1,param2,param3,param1_microcat_id,param2_microcat_id,param3_microcat_id
154249693,7,Хобби и отдых,4,Велосипеды,Дорожные,,,3322.0,,
154248327,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
154248327,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
154248327,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
154248623,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154248623,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,< 40,3285.0,6813.0,3640.0
154248623,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,< 40,3285.0,6813.0,3640.0
154248623,17,Бытовая электроника,36,Настольные компьютеры,,,,,,
154248623,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,< 40,3285.0,6813.0,3640.0
154248623,17,Бытовая электроника,41,Телефоны,Xiaomi,,,10750009.0,,
154248491,7,Хобби и отдых,15,Билеты и путешествия,Концерты,,,4154.0,,
154249570,1,Для дома и дачи,38,Мебель и интерьер,Компьютерные столы и кресла,,,5501.0,,
154248619,250003,Работа,250004,Резюме,"Охрана, безопасность",,,636.0,,
154250317,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154250086,7,Хобби и отдых,37,Коллекционирование,Другое,,,4044.0,,
154250086,12,Транспорт,48,Мотоциклы и мототехника,Мопеды и скутеры,,,3169.0,,
154250086,7,Хобби и отдых,37,Коллекционирование,Игры,,,5848.0,,
154250086,7,Хобби и отдых,37,Коллекционирование,"Жетоны, медали, значки",,,4273.0,,
154250086,7,Хобби и отдых,37,Коллекционирование,"Жетоны, медали, значки",,,4273.0,,
154250086,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Тормозная система,1270.0,6806.0,1177.0
154250086,7,Хобби и отдых,37,Коллекционирование,Другое,,,4044.0,,
154250086,12,Транспорт,34,Запчасти и аксессуары,Аксессуары,,,3789.0,,
154250086,12,Транспорт,34,Запчасти и аксессуары,Аудио- и видеотехника,,,2058.0,,
154251112,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154250055,250003,Работа,250004,Резюме,"Без опыта, студенты",Неполный день,,2179.0,3182.0,
154250055,17,Бытовая электроника,41,Телефоны,Аксессуары,Чехлы и плёнки,,2421.0,6786.0,
154250238,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154250238,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Топы и футболки,48–50 (XL),1989.0,7479.0,2699.0
154250355,12,Транспорт,43,Автомобили,С пробегом,ГАЗ,Соболь 2752,3250006.0,3500452.0,502461.0
154250789,250002,Услуги,250005,Предложение услуг,Другое,,,340.0,,
154250138,17,Бытовая электроника,41,Телефоны,Huawei,,,1522.0,,
154250643,12,Транспорт,43,Автомобили,С пробегом,Mercedes-Benz,C-класс,3250006.0,3500167.0,501085.0
154250867,250002,Услуги,250005,Предложение услуг,Ремонт и обслуживание техники,Компьютерная техника,,3250005.0,5250157.0,
154251782,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,44–46 (M),1989.0,6949.0,5938.0
154249989,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154251152,7,Хобби и отдых,5,Спорт и отдых,Единоборства,,,2311.0,,
154251152,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154249975,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Корпусы,,1651.0,1446.0,
154249975,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
154249975,7,Хобби и отдых,37,Коллекционирование,Другое,,,4044.0,,
154249975,17,Бытовая электроника,41,Телефоны,Аксессуары,Зарядные устройства,,2421.0,1160.0,
154249975,17,Бытовая электроника,29,Товары для компьютера,Клавиатуры и мыши,,,1703.0,,
154249975,17,Бытовая электроника,29,Товары для компьютера,Клавиатуры и мыши,,,1703.0,,
154250775,12,Транспорт,43,Автомобили,С пробегом,BMW,5 серия,3250006.0,3500053.0,501824.0
154251073,17,Бытовая электроника,41,Телефоны,Nokia,,,2823.0,,
154249821,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
154249821,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Брюки,40–42 (XS),1989.0,2467.0,4499.0
154249821,28,Личные вещи,47,Товары для детей и игрушки,Товары для купания,,,5204.0,,
154249821,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154249821,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154249821,28,Личные вещи,47,Товары для детей и игрушки,Товары для купания,,,5204.0,,
154249821,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
154249821,7,Хобби и отдых,5,Спорт и отдых,Дайвинг и водный спорт,,,360.0,,
154249821,17,Бытовая электроника,25,Планшеты и электронные книги,Аксессуары,Док-станции,,5567.0,3976.0,
154249821,7,Хобби и отдых,16,Музыкальные инструменты,Аксессуары,,,2254.0,,
154249821,17,Бытовая электроника,25,Планшеты и электронные книги,Аксессуары,Чехлы и плёнки,,5567.0,1430.0,
154249821,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154249821,17,Бытовая электроника,41,Телефоны,Аксессуары,Зарядные устройства,,2421.0,1160.0,
154249821,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,43,3285.0,6813.0,5386.0
154249821,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
154249821,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
154250148,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,44–46 (M),1989.0,6949.0,5938.0
154250148,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,40,1989.0,2679.0,323.0
154250148,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154250148,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,40,1989.0,2679.0,323.0
154250148,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,44–46 (S),3285.0,5739.0,1696.0
154250148,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,44–46 (M),1989.0,6949.0,5938.0
154250148,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,40,1989.0,2679.0,323.0
154250148,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,46–48 (L),1989.0,6949.0,775.0
154250148,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,44–46 (M),1989.0,6949.0,5938.0
154250148,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154252848,250002,Услуги,250005,Предложение услуг,Уборка,Вывоз мусора,,3250002.0,3500410.0,
154251699,7,Хобби и отдых,16,Музыкальные инструменты,Пианино и другие клавишные,,,7234.0,,
154252011,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154252011,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154252011,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
154252011,7,Хобби и отдых,5,Спорт и отдых,Единоборства,,,2311.0,,
154252011,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154252422,39,Недвижимость,6,Комнаты,Сдам,На длительный срок,,3326.0,3473.0,
154252504,250002,Услуги,250005,Предложение услуг,"Транспорт, перевозки",Автосервис,,7456.0,2714.0,
154251731,1,Для дома и дачи,38,Мебель и интерьер,Кухонные гарнитуры,,,7506.0,,
154251731,12,Транспорт,34,Запчасти и аксессуары,"Шины, диски и колёса",Колёса,15,7138.0,4275.0,2493.0
154252092,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Другое,,1989.0,4488.0,
154252288,17,Бытовая электроника,29,Товары для компьютера,Сетевое оборудование,,,4108.0,,
154252288,17,Бытовая электроника,51,Оргтехника и расходники,"МФУ, копиры и сканеры",,,4971.0,,
154252288,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,36,1989.0,2679.0,4376.0
154252288,28,Личные вещи,60,Детская одежда и обувь,Для мальчиков,Другое,,1776.0,4818.0,
154252288,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154252288,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Трикотаж и футболки,44–46 (S),3285.0,1673.0,6400.0
154252288,7,Хобби и отдых,37,Коллекционирование,Монеты,,,4946.0,,
154252288,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
154252288,17,Бытовая электроника,51,Оргтехника и расходники,Расходные материалы,Блоки питания и батареи,,2921.0,132.0,
154252288,17,Бытовая электроника,51,Оргтехника и расходники,Расходные материалы,Блоки питания и батареи,,2921.0,132.0,
154252288,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Трикотаж и футболки,44–46 (S),3285.0,1673.0,6400.0
154252288,7,Хобби и отдых,5,Спорт и отдых,Другое,,,1876.0,,
154252288,17,Бытовая электроника,29,Товары для компьютера,Мониторы,,,1831.0,,
154252288,17,Бытовая электроника,25,Планшеты и электронные книги,Планшеты,,,2446.0,,
154252288,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Трикотаж и футболки,46–48 (M),3285.0,1673.0,4278.0
154252288,7,Хобби и отдых,37,Коллекционирование,Монеты,,,4946.0,,
154252288,17,Бытовая электроника,29,Товары для компьютера,Клавиатуры и мыши,,,1703.0,,
154252288,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
154252288,17,Бытовая электроника,41,Телефоны,Аксессуары,Чехлы и плёнки,,2421.0,6786.0,
154252288,1,Для дома и дачи,27,Бытовая техника,Для индивидуального ухода,Фены и приборы для укладки,,2797.0,6577.0,
154252288,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
154252288,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Трикотаж и футболки,44–46 (S),3285.0,1673.0,6400.0
154252288,17,Бытовая электроника,29,Товары для компьютера,Мониторы,,,1831.0,,
154251932,1,Для дома и дачи,27,Бытовая техника,Для дома,Швейные машины,,3745.0,3591.0,
154251932,1,Для дома и дачи,27,Бытовая техника,Для дома,Швейные машины,,3745.0,3591.0,
154252220,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154252853,250003,Работа,250006,Вакансии,"Фитнес, салоны красоты",Полный день,,3990.0,2724.0,
154252853,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154252169,17,Бытовая электроника,29,Товары для компьютера,Сетевое оборудование,,,4108.0,,
154252169,7,Хобби и отдых,5,Спорт и отдых,Фитнес и тренажёры,,,306.0,,
154252169,12,Транспорт,34,Запчасти и аксессуары,"Шины, диски и колёса",Колёса,15,7138.0,4275.0,2493.0
154252169,12,Транспорт,34,Запчасти и аксессуары,Багажники и фаркопы,,,6033.0,,
154252169,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Блоки питания,,1651.0,316.0,
154252169,17,Бытовая электроника,36,Настольные компьютеры,,,,,,
154252487,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,1989.0,2679.0,3980.0
154252487,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,86-92 см (1-2 года),478.0,149.0,3760.0
154252202,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Комбинезоны и боди,86-92 см (1-2 года),478.0,6880.0,4927.0
154252115,55,Для бизнеса,53,Оборудование для бизнеса,Для магазина,,,2967.0,,
154252115,55,Для бизнеса,53,Оборудование для бизнеса,Для магазина,,,2967.0,,
154252115,55,Для бизнеса,53,Оборудование для бизнеса,Для магазина,,,2967.0,,
154252115,55,Для бизнеса,53,Оборудование для бизнеса,Для магазина,,,2967.0,,
154252209,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154252209,250003,Работа,250006,Вакансии,"Туризм, рестораны",Полный день,,1656.0,6995.0,
154252209,250002,Услуги,250005,Предложение услуг,Другое,,,340.0,,
154252209,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154252209,39,Недвижимость,54,Квартиры,Сниму,На длительный срок,2,6043.0,4131.0,7222.0
154252209,250002,Услуги,250005,Предложение услуг,Другое,,,340.0,,
154252209,250002,Услуги,250005,Предложение услуг,Другое,,,340.0,,
154252209,250002,Услуги,250005,Предложение услуг,Другое,,,340.0,,
154253213,250002,Услуги,250005,Предложение услуг,Курьерские поручения,,,2250003.0,,
154253328,250002,Услуги,250005,Предложение услуг,Уборка,Вывоз мусора,,3250002.0,3500410.0,
154252752,1,Для дома и дачи,38,Мебель и интерьер,Шкафы и комоды,,,4533.0,,
154252752,1,Для дома и дачи,38,Мебель и интерьер,Другое,,,5003.0,,
154252752,1,Для дома и дачи,50,Ремонт и строительство,Сантехника и сауна,,,2232.0,,
154252752,1,Для дома и дачи,38,Мебель и интерьер,"Кровати, диваны и кресла",,,2274.0,,
154252811,39,Недвижимость,54,Квартиры,Сдам,На длительный срок,1,4034.0,2459.0,3442.0
154253694,17,Бытовая электроника,41,Телефоны,Nokia,,,2823.0,,
154253694,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154253694,12,Транспорт,43,Автомобили,С пробегом,Hyundai,Solaris,3250006.0,3500060.0,501287.0
154253694,12,Транспорт,43,Автомобили,С пробегом,Hyundai,Solaris,3250006.0,3500060.0,501287.0
154253914,17,Бытовая электроника,2,Ноутбуки,,,,,,
154253914,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
154253797,28,Личные вещи,60,Детская одежда и обувь,Для мальчиков,Трикотаж,122-128 см (6-8 лет),1776.0,2748.0,6977.0
154253947,17,Бытовая электроника,41,Телефоны,Xiaomi,,,10750009.0,,
154253947,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
154253958,12,Транспорт,43,Автомобили,С пробегом,Mercedes-Benz,C-класс,3250006.0,3500167.0,501085.0
154254049,250003,Работа,250004,Резюме,"Транспорт, логистика",,,3399.0,,
154254109,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Платья и юбки,62-68 см (2-6 мес),478.0,4897.0,3227.0
154254109,28,Личные вещи,60,Детская одежда и обувь,Для мальчиков,Обувь,29,1776.0,3701.0,2486.0
154254109,28,Личные вещи,47,Товары для детей и игрушки,Товары для школы,,,4746.0,,
154254109,28,Личные вещи,47,Товары для детей и игрушки,Детские коляски,,,259.0,,
154254109,28,Личные вещи,47,Товары для детей и игрушки,Детская мебель,,,6702.0,,
154254109,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,62-68 см (2-6 мес),478.0,149.0,4371.0
154254109,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Комбинезоны и боди,62-68 см (2-6 мес),478.0,6880.0,3136.0
154254109,28,Личные вещи,47,Товары для детей и игрушки,Детская мебель,,,6702.0,,
154254109,28,Личные вещи,60,Детская одежда и обувь,Для мальчиков,Обувь,34,1776.0,3701.0,750.0
154254109,28,Личные вещи,47,Товары для детей и игрушки,Автомобильные кресла,,,2231.0,,
154254143,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154254143,1,Для дома и дачи,38,Мебель и интерьер,"Кровати, диваны и кресла",,,2274.0,,
154254143,1,Для дома и дачи,38,Мебель и интерьер,"Кровати, диваны и кресла",,,2274.0,,
154254435,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154254435,17,Бытовая электроника,26,Аудио и видео,Усилители и ресиверы,,,7003.0,,
154254435,17,Бытовая электроника,26,Аудио и видео,"Акустика, колонки, сабвуферы",,,2284.0,,
154254435,1,Для дома и дачи,38,Мебель и интерьер,Столы и стулья,,,4322.0,,
154254435,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154254435,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154254435,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154254435,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
154254255,7,Хобби и отдых,16,Музыкальные инструменты,Пианино и другие клавишные,,,7234.0,,
154253856,7,Хобби и отдых,5,Спорт и отдых,Зимние виды спорта,,,5533.0,,
154253856,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Другое,,1989.0,4488.0,
154253972,49,Животные,46,Товары для животных,,,,,,
154253972,49,Животные,46,Товары для животных,,,,,,
154254452,17,Бытовая электроника,2,Ноутбуки,,,,,,
154254663,17,Бытовая электроника,2,Ноутбуки,,,,,,
154254112,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,1989.0,2679.0,3980.0
154254112,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154254112,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,Без размера,3285.0,5739.0,5999.0
154254112,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,Без размера,3285.0,5739.0,5999.0
154254112,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,43,3285.0,6813.0,5386.0
154254112,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,43,3285.0,6813.0,5386.0
154254719,12,Транспорт,43,Автомобили,С пробегом,Honda,Accord,3250006.0,3500331.0,501654.0
154254876,28,Личные вещи,57,Красота и здоровье,Средства гигиены,,,6734.0,,
154254876,39,Недвижимость,30,Гаражи и машиноместа,Сдам,Гараж,Металлический,219.0,2474.0,6599.0
154254876,28,Личные вещи,57,Красота и здоровье,Медицинские изделия,,,5458.0,,
154254876,28,Личные вещи,57,Красота и здоровье,Медицинские изделия,,,5458.0,,
154254876,39,Недвижимость,30,Гаражи и машиноместа,Сдам,Гараж,Металлический,219.0,2474.0,6599.0
154254692,250003,Работа,250004,Резюме,Административная работа,,,2367.0,,
154254692,250003,Работа,250004,Резюме,Автомобильный бизнес,,,3211.0,,
154254692,250003,Работа,250004,Резюме,Продажи,Полный день,,931.0,6029.0,
154254667,12,Транспорт,43,Автомобили,С пробегом,KIA,Rio,3250006.0,3500245.0,501432.0
154254689,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154255215,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,1989.0,2679.0,3980.0
154255028,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154255028,17,Бытовая электроника,41,Телефоны,ZTE,,,7159.0,,
154255028,28,Личные вещи,47,Товары для детей и игрушки,Детские коляски,,,259.0,,
154255028,28,Личные вещи,47,Товары для детей и игрушки,Детские коляски,,,259.0,,
154254958,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,39,1989.0,2679.0,6644.0
154256981,1,Для дома и дачи,50,Ремонт и строительство,Инструменты,,,2723.0,,
154256981,12,Транспорт,43,Автомобили,С пробегом,Lexus,GS,3250006.0,3500539.0,501831.0
154256981,12,Транспорт,34,Запчасти и аксессуары,"Шины, диски и колёса",Колёса,17,7138.0,4275.0,1047.0
154256981,250003,Работа,250004,Резюме,Продажи,,,931.0,,
154256981,12,Транспорт,43,Автомобили,С пробегом,Nissan,Almera,3250006.0,3500325.0,501442.0
154255350,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Трикотаж,44–46 (M),1989.0,716.0,7458.0
154255350,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,44–46 (M),1989.0,4277.0,2868.0
154255350,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Нижнее бельё,44–46 (M),1989.0,5662.0,7144.0
154255350,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Нижнее бельё,44–46 (M),1989.0,5662.0,7144.0
154255350,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
154255350,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
154255350,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
154255350,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
154255350,28,Личные вещи,57,Красота и здоровье,Медицинские изделия,,,5458.0,,
154255350,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
154255350,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
154255350,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Брюки,44–46 (M),1989.0,2467.0,7357.0
154255350,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Джинсы,Без размера,1989.0,3831.0,38.0
154255350,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
154255350,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,44–46 (M),1989.0,6949.0,5938.0
154255350,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
154255350,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Топы и футболки,44–46 (M),1989.0,7479.0,5642.0
154255350,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
154255350,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
154255350,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
154255350,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Трикотаж,44–46 (M),1989.0,716.0,7458.0
154255350,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,44–46 (M),1989.0,6949.0,5938.0
154255350,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
154255350,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Рубашки и блузки,44–46 (M),1989.0,5943.0,4243.0
154255350,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
154255350,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Нижнее бельё,44–46 (M),1989.0,5662.0,7144.0
154258838,17,Бытовая электроника,26,Аудио и видео,MP3-плееры,,,2510.0,,
154258838,17,Бытовая электроника,26,Аудио и видео,MP3-плееры,,,2510.0,,
154258838,17,Бытовая электроника,41,Телефоны,Аксессуары,Модемы и роутеры,,2421.0,5951.0,
154258838,17,Бытовая электроника,41,Телефоны,HTC,,,3361.0,,
154258838,17,Бытовая электроника,26,Аудио и видео,"Видео, DVD и Blu-ray плееры",,,756.0,,
154258838,17,Бытовая электроника,26,Аудио и видео,"Музыкальные центры, магнитолы",,,4332.0,,
154258838,7,Хобби и отдых,5,Спорт и отдых,Зимние виды спорта,,,5533.0,,
154258838,17,Бытовая электроника,41,Телефоны,Alcatel,,,5587.0,,
154258838,17,Бытовая электроника,41,Телефоны,Аксессуары,Аккумуляторы,,2421.0,6428.0,
154258838,17,Бытовая электроника,26,Аудио и видео,MP3-плееры,,,2510.0,,
154258838,7,Хобби и отдых,5,Спорт и отдых,Зимние виды спорта,,,5533.0,,
154258838,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,146-152 см (10-12 лет),478.0,149.0,5982.0
154258838,17,Бытовая электроника,44,Фототехника,Компактные фотоаппараты,,,1941.0,,
154258838,17,Бытовая электроника,26,Аудио и видео,Видеокамеры,,,4562.0,,
154255672,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154255672,12,Транспорт,43,Автомобили,С пробегом,Honda,HR-V,3250006.0,3500331.0,502755.0
154255672,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154255672,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Электрооборудование,1270.0,6806.0,5986.0
154255672,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Кузов,1270.0,6806.0,5927.0
154255672,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Запчасти для ТО,1270.0,6806.0,89.0
154256237,250002,Услуги,250005,Предложение услуг,Фото- и видеосъёмка,,,4282.0,,
154256237,250002,Услуги,250005,Предложение услуг,"IT, интернет, телеком",Cоздание и продвижение сайтов,,5984.0,1750011.0,
154257391,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154257531,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154258342,250003,Работа,250004,Резюме,"Охрана, безопасность",,,636.0,,
154258881,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154259054,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154255299,7,Хобби и отдых,16,Музыкальные инструменты,Пианино и другие клавишные,,,7234.0,,
154255299,250003,Работа,250004,Резюме,Консультирование,,,7370.0,,
154255318,7,Хобби и отдых,37,Коллекционирование,Монеты,,,4946.0,,
154256905,250003,Работа,250004,Резюме,Автомобильный бизнес,,,3211.0,,
154257777,250003,Работа,250004,Резюме,Консультирование,,,7370.0,,
154255274,39,Недвижимость,6,Комнаты,Сдам,На длительный срок,,3326.0,3473.0,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,250002,Услуги,250005,Предложение услуг,"Обучение, курсы",Иностранные языки,,6791.0,80720750014.0,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,250002,Услуги,250005,Предложение услуг,"Обучение, курсы",Иностранные языки,,6791.0,80720750014.0,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,"Журналы, газеты, брошюры",,,5033.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,250002,Услуги,250005,Предложение услуг,"Обучение, курсы",Иностранные языки,,6791.0,80720750014.0,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258207,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154258883,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
